nivel,path,titulo,detalle,responsables
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 11 DE LA CAP.FEDERAL,"Lavalle 1171, 2º piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-0107 | tocriminal11@pjn.gov.ar","Nombre: Dr. Quiñones, Julio Pablo | Cargo: Juez | Tel: Dr. Quiñones, Julio Pablo | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Casariego, Julio López | Cargo: Juez | Tel: Dr. Casariego, Julio López | Email:  | Teléfono: 4379-0106 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Buenaventura, Matías Ariel | Cargo: Juez Subrogante | Tel: Dr. Buenaventura, Matías Ariel | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Lópes, Analía | Cargo: Secretario | Tel: Dra. Lópes, Analía | Email:  | Teléfono: 4379-0107 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Gallo, Diego | Cargo: Secretario | Tel: Dr. Gallo, Diego | Email:  | Teléfono: 4379-0108 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 12 DE LA CAP.FEDERAL,"Lavalle 1171, 4º piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4124-0961 al 65 | tocriminal12@pjn.gov.ar","Nombre: Dr. Márquez, Luis Oscar | Cargo: Presidente | Tel: Dr. Márquez, Luis Oscar | Email:  | Teléfono: 4124-0961 al 65 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Medina, Darío Martín | Cargo: Vocal | Tel: Dr. Medina, Darío Martín | Email:  | Teléfono: 4124-0961 al 65 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Perez Arias, Jose | Cargo: Vocal | Tel: Dr. Perez Arias, Jose | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Adami, Sabrina E. | Cargo: Secretario | Tel: Dra. Adami, Sabrina E. | Email:  | Teléfono: 4124-0961 al 65 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Sanfilippo, Alejandro José | Cargo: Secretario | Tel: Dr. Sanfilippo, Alejandro José | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 13 DE LA CAP.FEDERAL,"Lavalle 1171, 4º piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4124-0949/53 | tocriminal13@pjn.gov.ar","Nombre: Dr. Gamboa, Enrique J. | Cargo: Presidente | Tel: Dr. Gamboa, Enrique J. | Email:  | Teléfono: 4 124-0949/53 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Calvete, Adolfo | Cargo: Vocal | Tel: Dr. Calvete, Adolfo | Email:  | Teléfono: 4124-0949/53 | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo; Nombre: Dr. Guardia, Diego Leif | Cargo: Vocal | Tel: Dr. Guardia, Diego Leif | Email:  | Teléfono: 4124-0949/53 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Touris, Marcelo Fernando | Cargo: Secretario | Tel: Dr. Touris, Marcelo Fernando | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Aquino, Juan Pablo | Cargo: Secretario | Tel: Dr. Aquino, Juan Pablo | Email:  | Teléfono: 4124-0949/53 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dra. Lospenatto, Mónica Beatriz | Cargo: Secretario | Tel: Dra. Lospenatto, Mónica Beatriz | Email:  | Teléfono: 4124-0949/53 | Email:  | Cargo: Secretario | Situación: Efectivo; Nombre: Dr. Rengel, Diego | Cargo: Secretario | Tel: Dr. Rengel, Diego | Email:  | Teléfono: 4124-0949/53 | Email:  | Cargo: Secretario de Cámara | Situación: Interino"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 14 DE LA CAP.FEDERAL,"Lavalle 1171, 1º piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-2194/2094/2137 | tocriminal14@pjn.gov.ar","Nombre: Dr. Altieri, Domingo Luis | Cargo: Juez Subrogante | Tel: Dr. Altieri, Domingo Luis | Email:  | Teléfono: 4379-0120 al 0124 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Soprano, Maite Miriam | Cargo: Secretario | Tel: Dra. Soprano, Maite Miriam | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Interino; Nombre: Dra. Aidar, Irma Esther | Cargo: Secretario | Tel: Dra. Aidar, Irma Esther | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dra. Baez Zabala, Cynthia | Cargo: Prosecretario Administrativo | Tel: Dra. Baez Zabala, Cynthia | Email:  | Teléfono:  | Email:  | Cargo: Prosecretario Administrativo | Situación: -; Nombre: Dr. Vega, Gabriel | Cargo: Juez Subrogante | Tel: Dr. Vega, Gabriel | Email:  | Teléfono: 4372-2594/4-371-4795 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 15 DE LA CAP.FEDERAL,"Lavalle 1171, 8º Piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4124 0966 al 74 | tocriminal15@pjn.gov.ar","Nombre: Dr. Martín, Adrián Norberto | Cargo: Presidente | Tel: Dr. Martín, Adrián Norberto | Email:  | Teléfono: 4124 0966/74 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Sansone, María Virginia | Cargo: Juez | Tel: Dra. Sansone, María Virginia | Email:  | Teléfono: 4124-0966/74 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Vega, Gabriel | Cargo: Juez Subrogante | Tel: Dr. Vega, Gabriel | Email:  | Teléfono: 4372-2594/4-371-4795 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Saá, Mercedes | Cargo: Secretario | Tel: Dra. Saá, Mercedes | Email:  | Teléfono: 4124 0966 al 74 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Gatto, Damian | Cargo: Secretario | Tel: Dr. Gatto, Damian | Email:  | Teléfono: 4124 0966 al 74 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 16 DE LA CAP.FEDERAL,"Lavalle 1171, 8º Piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4124-0938 al 45 | tocriminal16@pjn.gov.ar","Nombre: Dra. Cantisani, Ines | Cargo: Presidenta | Tel: Dra. Cantisani, Ines | Email:  | Teléfono: 4124 0945/ 0938/41 al 45 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. González Ferrari , Gustavo | Cargo: Vocal | Tel: Dr. González Ferrari , Gustavo | Email:  | Teléfono: 4382-0944 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Barrionuevo, Liliana Noemi | Cargo: Juez Subrogante | Tel: Dra. Barrionuevo, Liliana Noemi | Email:  | Teléfono: 4379-2182/2184 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Potes, Verónica | Cargo: Secretario | Tel: Dra. Potes, Verónica | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dra. Campagnoli, Andrea Fabiana | Cargo: Secretario de Cámara | Tel: Dra. Campagnoli, Andrea Fabiana | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Contratado"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 17 DE LA CAP.FEDERAL,"Lavalle 1171, 7º Piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4124-0976 4124-0986 al 91 | tocriminal17@pjn.gov.ar","Nombre: Dr. Giudice Bravo, Juan | Cargo: Presidente | Tel: Dr. Giudice Bravo, Juan | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Vega, Pablo Daniel | Cargo: Vocal | Tel: Dr. Vega, Pablo Daniel | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Guzzardi, Ana Silvia | Cargo: Vocal | Tel: Dra. Guzzardi, Ana Silvia | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Currais, Mariana | Cargo: Secretario | Tel: Dra. Currais, Mariana | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Interino; Nombre: Dr. Cresta, Guido Damián | Cargo: Secretario | Tel: Dr. Cresta, Guido Damián | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Contratado; Nombre: Dra. Patricios, Maria Josefina | Cargo: Secretario | Tel: Dra. Patricios, Maria Josefina | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: -"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 18 DE LA CAP.FEDERAL,"Lavalle 1171, 6º Piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-0120 al 0124 | tocriminal18@pjn.gov.ar","Nombre: Dr. Altieri, Domingo Luis | Cargo: Presidente | Tel: Dr. Altieri, Domingo Luis | Email:  | Teléfono: 4379-0120 al 0124 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Medina, Darío Martín | Cargo: Juez Subrogante | Tel: Dr. Medina, Darío Martín | Email:  | Teléfono: 4124-0961 al 65 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Cusmanich, Patricia Elisa | Cargo: Juez Subrogante | Tel: Dra. Cusmanich, Patricia Elisa | Email:  | Teléfono: 4032-7299/7300 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Klappenbach, Maria Isabel | Cargo: Secretario | Tel: Dra. Klappenbach, Maria Isabel | Email:  | Teléfono: 3823344 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Cassina, Lucas Augusto | Cargo: Secretario | Tel: Dr. Cassina, Lucas Augusto | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Contratado"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 19 DE LA CAP.FEDERAL,"Lavalle 1171, 9º Piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-2182/2184 | tocriminal19@pjn.gov.ar","Nombre: Dra. Barrionuevo, Liliana Noemi | Cargo: Presidente | Tel: Dra. Barrionuevo, Liliana Noemi | Email:  | Teléfono: 4379-2182/2184 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Nardiello, Angel Gabriel | Cargo: Vocal | Tel: Dr. Nardiello, Angel Gabriel | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Paduczak, Sergio Adrián | Cargo: Vocal | Tel: Dr. Paduczak, Sergio Adrián | Email:  | Teléfono: 4032-7297/7296 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Mallo, Patricia Gabriela | Cargo: Juez Subrogante | Tel: Dra. Mallo, Patricia Gabriela | Email:  | Teléfono: 4124-0931/37/47 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Vega, Pablo Daniel | Cargo: Juez Subrogante | Tel: Dr. Vega, Pablo Daniel | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Mendieta, Carla | Cargo: Secretario | Tel: Dra. Mendieta, Carla | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Moya, Pablo | Cargo: Secretario | Tel: Dr. Moya, Pablo | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Contratado"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 20 DE LA CAP.FEDERAL,"Lavalle 1171, 9º Piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4124-0929/36 | tocriminal20@pjn.gov.ar","Nombre: Dra. Mallo, Patricia Gabriela | Cargo: Presidente | Tel: Dra. Mallo, Patricia Gabriela | Email:  | Teléfono: 4124-0931/37/47 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Namer, Sabrina | Cargo: Vocal | Tel: Dra. Namer, Sabrina | Email:  | Teléfono: 4032-7308/7309 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Cavassa, Walter | Cargo: Secretario | Tel: Dr. Cavassa, Walter | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 21 DE LA CAP.FEDERAL,"Lavalle 1171, 4º Piso Contrafrente (C1048AAC) | Ciudad Autónoma de Buenos Aires | tel: 39888255 cel: 1157031187 ó 1123706166 | tocriminal21@pjn.gov.ar","Nombre: Dr. Buenaventura, Matías Ariel | Cargo: Presidente | Tel: Dr. Buenaventura, Matías Ariel | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Sansone, María Virginia | Cargo: Juez Subrogante | Tel: Dra. Sansone, María Virginia | Email:  | Teléfono: 4124-0966/74 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Candela, Walter José | Cargo: Vocal | Tel: Dr. Candela, Walter José | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Perez Arias, Jose | Cargo: Vocal | Tel: Dr. Perez Arias, Jose | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Maneiro, Fernando | Cargo: Secretario | Tel: Dr. Maneiro, Fernando | Email:  | Teléfono: 4379-2188/2190 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dra. Saa, Valeria | Cargo: Secretario | Tel: Dra. Saa, Valeria | Email:  | Teléfono: 4379-2188/2190 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dra. Llinas, Solange | Cargo: Secretario | Tel: Dra. Llinas, Solange | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Contratado"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 22 DE LA CAP.FEDERAL,"Comodoro Py 2002, 6º Piso (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7299/7300 | tocriminal22@pjn.gov.ar","Nombre: Dr. Nardiello, Angel Gabriel | Cargo: Presidente | Tel: Dr. Nardiello, Angel Gabriel | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Cusmanich, Patricia Elisa | Cargo: Vocal | Tel: Dra. Cusmanich, Patricia Elisa | Email:  | Teléfono: 4032-7299/7300 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Paduczak, Sergio Adrián | Cargo: Vocal | Tel: Dr. Paduczak, Sergio Adrián | Email:  | Teléfono: 4032-7297/7296 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Pagliano, Carolina Inés | Cargo: Secretario | Tel: Dra. Pagliano, Carolina Inés | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 24 DE LA CAP.FEDERAL,"Paraguay 1536, 9º Piso (C1061ABD) | Ciudad Autónoma de Buenos Aires | 4811-6164/ 4813-7739 / 4811-6473 | tocriminal24@pjn.gov.ar","Nombre: Dr. Dialeva Balmaceda, Maximiliano | Cargo: Presidente | Tel: Dr. Dialeva Balmaceda, Maximiliano | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: -; Nombre: Dr. Alvero, Marcelo Roberto | Cargo: Vocal | Tel: Dr. Alvero, Marcelo Roberto | Email:  | Teléfono: 4813-7739/4811-6164 | Email:  | Cargo: Juez de Cámara | Situación: Subrogante; Nombre: Dra. Debenedetto Regueira, María Elina | Cargo: Secretario | Tel: Dra. Debenedetto Regueira, María Elina | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Efectivo; Nombre: Dr. Bourre, Agustín | Cargo: Secretario | Tel: Dr. Bourre, Agustín | Email:  | Teléfono: 4811-6164/ 4813-7739 / 4811-6473 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 25 DE LA CAP.FEDERAL,"Paraguay 1536, 3º Piso (C1061ABD) | Ciudad Autónoma de Buenos Aires | 4813-4663 / 4813-6291 / 4812-1006 | tocriminal25@pjn.gov.ar","Nombre: Dra. Dieta de Herrero, Ana | Cargo: Presidente | Tel: Dra. Dieta de Herrero, Ana | Email:  | Teléfono: 4813-4663/6291 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Bartumeu Romero, Marcelo Gastón | Cargo: Juez | Tel: Dr. Bartumeu Romero, Marcelo Gastón | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Navarro, Hugo Daniel | Cargo: Juez Subrogante | Tel: Dr. Navarro, Hugo Daniel | Email: toc29@pjn.gov.ar | Teléfono: 4813-7312 o 4811-9356 | Email: toc29@pjn.gov.ar | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Becchi, Patricia | Cargo: Secretario | Tel: Dra. Becchi, Patricia | Email:  | Teléfono: 8121006 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dra. Busso, Mónica E. | Cargo: Secretario | Tel: Dra. Busso, Mónica E. | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dr. Martinez Murias, Ignacio | Cargo: Secretario | Tel: Dr. Martinez Murias, Ignacio | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Contratado"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 26 DE LA CAP.FEDERAL,"Paraguay 1536, 4º Piso (C1061ABD) | Ciudad Autónoma de Buenos Aires | 4812-3575/5020 | tocriminal26@pjn.gov.ar","Nombre: Dr. Rengel Mirat, Carlos Alberto | Cargo: Juez Subrogante | Tel: Dr. Rengel Mirat, Carlos Alberto | Email:  | Teléfono: 4812-0525/0883 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Alvero, Marcelo Roberto | Cargo: Juez Subrogante | Tel: Dr. Alvero, Marcelo Roberto | Email:  | Teléfono: 4813-7739/4811-6164 | Email:  | Cargo: Juez de Cámara | Situación: Subrogante; Nombre: Dr. Boloque, Juan Martin | Cargo: Secretario | Tel: Dr. Boloque, Juan Martin | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dr. Manoukian, Sergio | Cargo: Secretario | Tel: Dr. Manoukian, Sergio | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Contratado; Nombre: Dr. Dialeva Balmaceda, Maximiliano | Cargo: Juez Subrogante | Tel: Dr. Dialeva Balmaceda, Maximiliano | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: -; Nombre: Dra. Páez, Sonia Elizabeth | Cargo: Secretario | Tel: Dra. Páez, Sonia Elizabeth | Email:  | Teléfono:  | Email:  | Cargo: Secretario Ad-Hoc | Situación: Contratado"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 27 DE LA CAP.FEDERAL,"Paraguay 1536, 4° Piso (C1061ABD) | Ciudad Autónoma de Buenos Aires | 4812-0344/4531 | tocriminal27@pjn.gov.ar","Nombre: Dr. Romeo, Jorge Horacio | Cargo: Presidente | Tel: Dr. Romeo, Jorge Horacio | Email:  | Teléfono:  | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. De La Fuente, Javier Esteban | Cargo: Vocal 1° | Tel: Dr. De La Fuente, Javier Esteban | Email:  | Teléfono: 4812-0344/4531 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Salvá, Federico Marcelo | Cargo: Vocal 2° | Tel: Dr. Salvá, Federico Marcelo | Email:  | Teléfono: 4812-0344/4965 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Sr. Caride, Miguel Carlos | Cargo: Secretario | Tel: Sr. Caride, Miguel Carlos | Email:  | Teléfono:  | Email:  | Cargo: Secretario | Situación: Efectivo; Nombre: Dra. Bustillo, Inés María | Cargo: Secretario | Tel: Dra. Bustillo, Inés María | Email:  | Teléfono: 4812-0344/4531 | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 28 DE LA CAP.FEDERAL,"Paraguay 1536, 3º Piso (C1061ABD) | Ciudad Autónoma de Buenos Aires | 4812-0525/0883 | tocriminal28@pjn.gov.ar","Nombre: Dr. Chediek, Carlos Mariano R. | Cargo: Presidente | Tel: Dr. Chediek, Carlos Mariano R. | Email:  | Teléfono: 4812-0525/0883 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Rengel Mirat, Carlos Alberto | Cargo: Vocal | Tel: Dr. Rengel Mirat, Carlos Alberto | Email:  | Teléfono: 4812-0525/0883 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Salvá, Federico Marcelo | Cargo: Vocal | Tel: Dr. Salvá, Federico Marcelo | Email:  | Teléfono: 4812-0344/4965 | Email:  | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dr. Leiva, Ricardo Jorge | Cargo: Secretario | Tel: Dr. Leiva, Ricardo Jorge | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dra. Bajlec, María Silvina | Cargo: Secretario | Tel: Dra. Bajlec, María Silvina | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Cámara | Situación: Efectivo"
3,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > TRIBUNALES ORALES EN LO CRIMINAL Y CORRECCIONAL,TRIBUNAL ORAL EN LO CRIMINAL Y CORRECCIONAL NRO. 29 DE LA CAP.FEDERAL,"Paraguay 1536, 2º piso (C1061ABD) | Ciudad Autónoma de Buenos Aires | 4811-9356/4813-7312 | tocriminal29@pjn.gov.ar","Nombre: Dr. Goerner, Rodolfo Gustavo | Cargo: Presidente | Tel: Dr. Goerner, Rodolfo Gustavo | Email: toc29@pjn.gov.ar | Teléfono: 4813-7312 o 4811-9356 | Email: toc29@pjn.gov.ar | Cargo: Juez de Cámara | Situación: Subrogante; Nombre: Dr. Ramos Padilla, Juan María | Cargo: Vocal | Tel: Dr. Ramos Padilla, Juan María | Email: toc29@pjn.gov.ar | Teléfono: 4813-7312 o 4811-9356 | Email: toc29@pjn.gov.ar | Cargo: Juez de Cámara | Situación: Subrogante; Nombre: Dr. Navarro, Hugo Daniel | Cargo: Vocal | Tel: Dr. Navarro, Hugo Daniel | Email: toc29@pjn.gov.ar | Teléfono: 4813-7312 o 4811-9356 | Email: toc29@pjn.gov.ar | Cargo: Juez de Cámara | Situación: Efectivo; Nombre: Dra. Lasala, Evangelina María | Cargo: Secretario | Tel: Dra. Lasala, Evangelina María | Email: toc29@pjn.gov.ar | Teléfono: 4813-7312 o 4811-9356 | Email: toc29@pjn.gov.ar | Cargo: Secretario de Cámara | Situación: Efectivo; Nombre: Dra. Miranda, Ángeles | Cargo: Secretario | Tel: Dra. Miranda, Ángeles | Email: toc29@pjn.gov.ar | Teléfono: 4813-7312 o 4811-9356 | Email: toc29@pjn.gov.ar | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Sr. Bauman , Ezequiel | Cargo: Secretario | Tel: Sr. Bauman , Ezequiel | Email: toc29@pjn.gov.ar | Teléfono: 4813-7312 o 4811-9356 | Email: toc29@pjn.gov.ar | Cargo: Secretario | Situación: Contratado"
